Step,clouds01_test2016clouds01_oa,clouds10_test2016clouds10_oa,clouds25_test2016clouds25_oa,clouds50_test2016clouds50_oa,clouds80_test2016_oa,cloudsall_test2016clouds01_oa,cloudsall_test2016clouds10_oa,cloudsall_test2016clouds25_oa,cloudsall_test2016clouds50_oa,cloudsall_test2016_oa,clouds01_test2016clouds01_xe,clouds10_test2016clouds10_xe,clouds25_test2016clouds25_xe,clouds50_test2016clouds50_xe,clouds80_test2016_xe,cloudsall_test2016clouds01_xe,cloudsall_test2016clouds10_xe,cloudsall_test2016clouds25_xe,cloudsall_test2016clouds50_xe,cloudsall_test2016_xe
438336,0.894322856267,0.907252983252,0.917669463158,0.911809035142,0.888115942478,0.85458988746,0.880536325773,0.889017697175,0.897455235322,0.888569112619,0.389058456818,0.353929042816,0.306575827797,0.323949673772,0.40134596626,0.53077143232,0.434634581208,0.400420701504,0.361874186993,0.41817403237
442432,0.895910835266,0.906502215068,0.917940294743,0.912205898762,0.889846817652,0.8534613808,0.880419294039,0.890920317173,0.897037037214,0.887850721677,0.383936534325,0.354677846034,0.30418737034,0.320594113072,0.397572819392,0.536533715328,0.436139000456,0.393768942356,0.363775509596,0.418596845865
446528,0.896730760733,0.907673323154,0.919562256336,0.913538690408,0.890173439185,0.861474434535,0.878578046958,0.893898618221,0.897626948357,0.885724031925,0.381604329745,0.346318199237,0.298250949383,0.317569529017,0.39577660958,0.512331936757,0.442629632354,0.383700672785,0.36231426398,0.425875250498
450624,0.897020641963,0.909026777744,0.918704815706,0.915329007308,0.890787100792,0.86087941726,0.879295611382,0.892616864045,0.896440533797,0.886654098829,0.377997388442,0.334776139259,0.29935554266,0.316189421217,0.392793760697,0.511412221193,0.433933237195,0.387697134415,0.363310863574,0.420693256458
454720,0.896036760012,0.909363547961,0.919828367233,0.916787695885,0.893248391151,0.860973532995,0.874868516127,0.890572293599,0.896944479148,0.881886525949,0.377924996614,0.336933191617,0.29451691707,0.312819877267,0.380300998688,0.509351746241,0.450017006199,0.398693915208,0.357562047243,0.43667884469
458816,0.899593023459,0.908750458558,0.920214517911,0.913980213801,0.89357945919,0.85773045222,0.87926008304,0.892414045334,0.895054646333,0.883220473925,0.367012429237,0.336667666833,0.289817202091,0.317690514525,0.379313139121,0.525795183579,0.438128166397,0.3924083968,0.365997395913,0.430318647623
462912,0.898933541775,0.908041588465,0.920014250278,0.91471931537,0.893631199996,0.859534116586,0.881705391407,0.893154724439,0.896947987874,0.888572041194,0.368718228738,0.338494628668,0.289373097817,0.317647853494,0.37706934611,0.52035244902,0.431743177772,0.38732427756,0.359665129582,0.408402651548
467008,0.900270954768,0.909799639384,0.921744032701,0.915908388297,0.893664435546,0.85741263628,0.884716018041,0.893193574746,0.900416449706,0.889434166749,0.365139732758,0.333925259113,0.282560749849,0.306387985746,0.377712692817,0.520465379953,0.424998906255,0.393010145426,0.348906950156,0.404887241125
471104,0.901530754566,0.910528894265,0.92311047713,0.913885160287,0.89383888642,0.856111204624,0.881945161025,0.894183719158,0.899862408638,0.891456663609,0.359823149443,0.331486221155,0.278610344728,0.309055655201,0.375289309025,0.522875501712,0.433860586087,0.390724684795,0.350002932549,0.398772315184
475200,0.899753681819,0.911413304011,0.925160241127,0.912437689304,0.895988512039,0.855709683895,0.884250156085,0.893341620763,0.895895854632,0.891501728694,0.362833966811,0.327467962106,0.274199481805,0.312050562104,0.37058125933,0.523022037745,0.424777142207,0.397442126274,0.363401750724,0.398748910427
479296,0.899918246269,0.914960706234,0.922836522261,0.910077973207,0.896789503098,0.860729205608,0.886522444089,0.894356369972,0.896107618014,0.888606258233,0.356883990765,0.312379580736,0.282040677468,0.317033532262,0.367818778753,0.511459445953,0.422025374571,0.388495210807,0.36872796615,0.413256595532
483392,0.902423417568,0.9146884799,0.920206554731,0.907106041908,0.89523537159,0.856164062023,0.886916303635,0.896321503321,0.896470546722,0.891153518359,0.347552057107,0.311894017458,0.292761610945,0.328046946724,0.372231529156,0.526172653834,0.415245232979,0.3805728664,0.36792545716,0.40666680932
487488,0.904398790995,0.916134464741,0.919222982725,0.905529646079,0.889351737499,0.856014231841,0.888037534555,0.896966385841,0.896893099944,0.892008638382,0.343294815222,0.30632035931,0.290463762482,0.330156223973,0.390281349421,0.520582145452,0.414823712905,0.378181154529,0.367888017495,0.404246471326
491584,0.901260642211,0.918417334557,0.917204793294,0.907216417789,0.888441173236,0.854908315341,0.886944838365,0.897876954079,0.894493798415,0.890372363726,0.355056518316,0.303336634239,0.294799265265,0.325559698542,0.394610913595,0.527676928043,0.417666975657,0.373703828454,0.374947953224,0.408593835433
495680,0.899795019627,0.918903021018,0.916117596626,0.907163731257,0.892465742429,0.854571362336,0.885412009557,0.902108355363,0.89629582564,0.893226365248,0.358897535006,0.301019624869,0.297097381949,0.32040305237,0.383390086889,0.524417454004,0.42757294178,0.357622407873,0.367449464401,0.399421401819
499776,0.899303396543,0.919279964765,0.914806524913,0.907184016705,0.890907224019,0.85199795564,0.88947511514,0.902216513952,0.895402741432,0.890489419301,0.358767936627,0.29779240489,0.300730933746,0.321754186352,0.385153762499,0.526471227407,0.41437839071,0.355541083217,0.373057548205,0.406471852461
503872,0.899231477578,0.919770745436,0.917194978396,0.905052550634,0.889527312915,0.852629713217,0.889399957657,0.901023093859,0.895076402028,0.893133711815,0.354990053177,0.298600749175,0.294263167183,0.330292892456,0.384691804647,0.522029195229,0.412324515978,0.35831232965,0.374767625332,0.402216279507
507968,0.898732447624,0.920938924948,0.915055652459,0.904821542899,0.892570968469,0.854055519899,0.890565518538,0.902248032888,0.892527365685,0.890946932634,0.356544671456,0.297094840805,0.306671589613,0.332775115967,0.37444897294,0.520587102572,0.411156864961,0.358082343141,0.385029693445,0.402133981387
512064,0.898428956668,0.92409560283,0.914630937576,0.908042713006,0.895977250735,0.852484798431,0.890738511086,0.901854817073,0.896917498112,0.89021499157,0.358036812147,0.286895216505,0.309621665875,0.319374653697,0.365906067689,0.530873688062,0.4123077631,0.36068460842,0.373651448886,0.407473242283
516160,0.899643953641,0.922026097775,0.914671762784,0.90920517842,0.895141867797,0.851476840178,0.895619658629,0.902347628276,0.894440472126,0.895071446896,0.356204320987,0.2903496176,0.311986394723,0.315879931053,0.373407882452,0.535959861676,0.393802324931,0.354769046108,0.3798460265,0.389910566807
520256,0.898096819719,0.921851889292,0.915732955933,0.911543734868,0.897117801507,0.850817235311,0.895757607619,0.896700704098,0.89071256717,0.891479651133,0.366285808881,0.291131104032,0.302650137742,0.313445250193,0.367658615112,0.527539716164,0.389714423815,0.368772652745,0.387965160608,0.40026622812
524352,0.897468654315,0.922724747658,0.915167975426,0.911314801375,0.898397497336,0.849717481931,0.894625254472,0.898889855544,0.892737408479,0.890499150753,0.37029500405,0.286159120997,0.306541930636,0.312416565418,0.368331962824,0.531482853492,0.391666237513,0.361296001077,0.380112105608,0.404462301731
528448,0.89861954848,0.921267588933,0.912294435501,0.914282524586,0.898354721069,0.850928326448,0.891391146183,0.90150526762,0.892530826728,0.890167144934,0.370130483309,0.286538979411,0.317213325699,0.303870536884,0.368005685012,0.529119672378,0.400901464621,0.350772369901,0.380398698648,0.403869132201
532544,0.898211959998,0.920474608739,0.912636252244,0.916420662403,0.895851631959,0.851832675934,0.892171907425,0.90133626461,0.892202734947,0.88895769914,0.372189988693,0.288130748272,0.316212319334,0.298342954119,0.382692476114,0.522275002797,0.396114482482,0.352698339025,0.381306064129,0.411544295152
536640,0.901796038946,0.92030775547,0.911839799086,0.918316411972,0.89539531072,0.855015607675,0.890490937233,0.907802458604,0.897142267227,0.887898917993,0.362248665094,0.289314770699,0.322892281413,0.294048811992,0.382867310445,0.515095762412,0.406269403299,0.329789210359,0.362117169301,0.414832357566
540736,0.904200732708,0.917109239101,0.914577186108,0.921060244242,0.896102408568,0.85376625061,0.889661121368,0.907697987556,0.898999905586,0.89089850982,0.357980078459,0.302200810115,0.312803847591,0.288559229175,0.381468166908,0.519826934735,0.405901968479,0.332208920519,0.352384984493,0.396394922336
544832,0.905409864585,0.917896568775,0.916941253344,0.924474132061,0.895243807634,0.858690655231,0.892392893632,0.906828471025,0.898576192061,0.886702863375,0.355474990606,0.300135742625,0.305868044496,0.276870243748,0.377405504386,0.504718101025,0.399877705177,0.338812454542,0.353943951925,0.408557222287
548928,0.903454081217,0.913528037071,0.91682788531,0.925416008631,0.89493030707,0.858206180731,0.89157516559,0.906589901447,0.901011780898,0.89103786548,0.359646934271,0.311570486426,0.308874763052,0.275286168853,0.375097167492,0.51415420572,0.395365420977,0.338749154409,0.345090801517,0.394721148411
553024,0.902953644594,0.913939607143,0.916462858518,0.924462334315,0.893068444729,0.859216574828,0.890524681409,0.905350804329,0.90088061889,0.894053979715,0.359940036138,0.304151768486,0.310472346346,0.280570831895,0.382091399034,0.519269448519,0.39895418485,0.341768193245,0.346214086811,0.386872975032
557120,0.903650363286,0.914709949493,0.917978155613,0.928358713786,0.893358778954,0.860140403112,0.891896899541,0.904961701234,0.900769476096,0.889375181993,0.357114271323,0.299323770404,0.306077778339,0.271312499046,0.380138393243,0.515399295092,0.389527972539,0.342391230663,0.352565019329,0.402268664042
561216,0.906207311153,0.917064976692,0.920157814026,0.927831884225,0.896380662918,0.864786108335,0.888433027267,0.904002992312,0.902814726035,0.890941810608,0.348000522455,0.292274025083,0.299232240518,0.275525442759,0.373997952541,0.5036896348,0.403189319372,0.348144616683,0.345662457744,0.401547437906
565312,0.90571659406,0.916260067622,0.917226910591,0.929549372196,0.898107759158,0.865103999774,0.888356645902,0.904953217506,0.90367732048,0.889756011963,0.351318673293,0.293762525916,0.306806140145,0.270459673802,0.371579939127,0.503415465355,0.408294788996,0.343800377846,0.338900406162,0.405479975541
569408,0.905233669281,0.915578687191,0.919331657887,0.930587116877,0.898922483126,0.863929518064,0.887564698855,0.905053520203,0.90846683979,0.891695098082,0.352219283581,0.293998698394,0.297367291649,0.264463790258,0.36833144029,0.505429367224,0.404974836111,0.340365312497,0.326664136847,0.409874802828
573504,0.905943608284,0.913545735677,0.918362001578,0.927608279387,0.89501888752,0.866228802999,0.887926117579,0.905868450801,0.907416534424,0.889847187201,0.350039863586,0.300537870328,0.301766696572,0.274596155683,0.376391384999,0.495086129506,0.405389120181,0.337196052074,0.330001273751,0.412469855944
577600,0.907165674369,0.915762289365,0.920732585589,0.927764999866,0.895877742767,0.862796604633,0.885921112696,0.907505353292,0.908077895641,0.887953428427,0.347437395652,0.292686202129,0.29445481499,0.272209557891,0.370417584976,0.504229791959,0.414363753796,0.331612185637,0.332003467282,0.41581069231
581696,0.906500736872,0.91770247221,0.91999266545,0.929270438353,0.89354681174,0.864285151164,0.887192980448,0.910005160173,0.912027692795,0.890444087982,0.34463151892,0.288595686356,0.296931795279,0.266741406918,0.376788634062,0.502902563413,0.413197125991,0.326607724031,0.31853248179,0.410326894124
585792,0.907879412174,0.916941050688,0.918122784297,0.931805765629,0.89167330265,0.864736088117,0.8875167648,0.909531021118,0.909562679132,0.887820466359,0.337683560451,0.28860155046,0.302072958151,0.257885304093,0.378545240561,0.501675180594,0.410861148437,0.327336003383,0.329768791795,0.416046923399
589888,0.905235735575,0.91629960537,0.918793817361,0.928398442268,0.892288001378,0.863202456633,0.891515262922,0.90737735033,0.909354027112,0.887311851978,0.342473713557,0.289445697268,0.298600979646,0.265795607368,0.378809666634,0.50650331974,0.399021083117,0.335252461831,0.332040537397,0.426846500238
593984,0.905166749159,0.913861811161,0.920137258371,0.926251276334,0.897878901164,0.859741763274,0.89031068484,0.910454110305,0.909724295139,0.887180133661,0.345697001616,0.308040652672,0.292366801699,0.277346873283,0.357147053878,0.521958851814,0.404052464167,0.325907959541,0.329949687918,0.425053985914
598080,0.902900350094,0.915329360962,0.922462415695,0.924093413353,0.897827867667,0.859371650219,0.890735975901,0.906254339218,0.907862389088,0.887353686492,0.354791794221,0.301897446314,0.280375270049,0.287102922797,0.355130855242,0.520573894183,0.395217388868,0.336845282714,0.335590343674,0.4233911256
602176,0.905038416386,0.91829299132,0.922147568067,0.922384043535,0.893431782722,0.862270192305,0.893378150463,0.903115578492,0.90775992473,0.888188699881,0.343583210309,0.289556202292,0.280716963609,0.291614001989,0.368104960521,0.510834926367,0.382556291421,0.339925845464,0.337502057354,0.422123320897
606272,0.902974196275,0.917953312397,0.922552553813,0.921069602172,0.897242073218,0.862704491615,0.894395883878,0.90218586127,0.906908110778,0.88951433897,0.349353867769,0.289224847158,0.277921499809,0.294114064177,0.36065326333,0.508646688859,0.380011792978,0.340151570241,0.342487530907,0.414939520756
610368,0.903405253092,0.923774115245,0.923149617513,0.923338762919,0.900782517592,0.862645892302,0.896021389961,0.901938982805,0.906372022629,0.888185099761,0.350734078884,0.272997712096,0.277029055357,0.287605922421,0.351388374964,0.500073113044,0.375114190578,0.339022060235,0.344498640299,0.418481324116
614464,0.906582129002,0.923459649086,0.922122534116,0.926588622729,0.9049087286,0.866246922811,0.896493724982,0.904666312536,0.908930472533,0.885860125224,0.340327121814,0.275577554107,0.283906898896,0.273369372884,0.336319235961,0.481781725089,0.37194459637,0.331223863363,0.335235778491,0.425207426151
618560,0.906739234924,0.923830707868,0.919867114226,0.924036506812,0.905887627602,0.86529405117,0.897522826989,0.905518976847,0.90713515679,0.891643027465,0.342459865411,0.278974919518,0.289284752806,0.281812512875,0.33376429677,0.489382698139,0.370798410972,0.327653545141,0.33513307174,0.406380518277
622656,0.904181345304,0.922554334005,0.919385778904,0.926902639866,0.902986482779,0.864192004999,0.901916432381,0.90411302646,0.903262770176,0.88902995189,0.353084862232,0.285368395845,0.289830237627,0.268318208059,0.343088251352,0.492768160502,0.353311126431,0.332148844004,0.343440451225,0.41657379667
626752,0.906080257893,0.924607169628,0.92132529815,0.926486257712,0.90328249534,0.863456817468,0.901501202583,0.906273837884,0.901079213619,0.887267935276,0.345944645007,0.27849457562,0.284799304605,0.268620973825,0.340343652169,0.49868670702,0.354861061772,0.327819072207,0.350259643793,0.418531467517
630848,0.907053017616,0.925287369887,0.919925109545,0.926096614202,0.901567069689,0.86264633735,0.899372680982,0.907796525955,0.898431913058,0.888342527548,0.346674056848,0.276718788346,0.288937692841,0.273773725828,0.348004297415,0.496738771598,0.361898307999,0.322329514225,0.354018404086,0.40811038812
634944,0.90629752477,0.928501820564,0.921431644758,0.927474006017,0.902968211969,0.859918089708,0.900342830022,0.904809502761,0.896501417955,0.890784744422,0.346061680714,0.267348398765,0.283150205016,0.270201408863,0.344960588217,0.505347196261,0.357305561503,0.330463142196,0.361494640509,0.398376939694
639040,0.907576505343,0.929749019941,0.919897647699,0.924693063895,0.900425652663,0.867736117045,0.898331689835,0.904633351167,0.893938553333,0.891605416934,0.339910910527,0.262831911445,0.284271382292,0.280719297131,0.348229656617,0.480516713858,0.357898973425,0.331029382348,0.364434675376,0.396715515852
643136,0.90543175141,0.926792021592,0.919818651676,0.924354807536,0.901869527499,0.871148729324,0.895106256008,0.907219572862,0.893711813291,0.894156777859,0.347432607412,0.27092688779,0.286049319307,0.280480549733,0.350546465317,0.472945211331,0.364177146554,0.323675869902,0.364016207059,0.388287703196
647232,0.906401673953,0.926703723272,0.922436459859,0.921400288741,0.900333241622,0.870356448491,0.892643551032,0.908542191982,0.896993164221,0.8979119579,0.3454108874,0.270986875892,0.275970068574,0.2866392682,0.356683621804,0.477415047089,0.37837545375,0.323471884926,0.353758891424,0.376163025697
651328,0.910980081558,0.92658696572,0.919701377551,0.924447460969,0.899872573217,0.871927746137,0.891807067394,0.912623389562,0.895035930475,0.898411595821,0.331815609336,0.275157057246,0.283852860332,0.279265080889,0.354847035805,0.471572462718,0.3799542437,0.308082144459,0.358991678556,0.368137232463
655424,0.909960957368,0.929406837622,0.919480347633,0.924443952243,0.899349912008,0.875401258469,0.893942960103,0.911911849181,0.894926389058,0.900154225032,0.331256811817,0.255019446214,0.283382544915,0.273571889599,0.356888906161,0.45967596968,0.372231244047,0.308257821202,0.362729128202,0.359136124452
659520,0.908911701043,0.928869012992,0.919347055753,0.926713959376,0.89579149882,0.874022817612,0.896199528376,0.913301169872,0.896175158024,0.902007309596,0.336898921927,0.254819808404,0.284693999092,0.263677858313,0.372630486886,0.463623219728,0.364012800654,0.309513325493,0.360992974043,0.352171281974
663616,0.905135059357,0.926393520832,0.91875723203,0.927464350065,0.897156163057,0.872626427809,0.897498997053,0.916491349538,0.895637758573,0.902169287205,0.34771343569,0.270438620448,0.284843592842,0.260940232873,0.36560104092,0.46810956796,0.359619741639,0.306155795852,0.364101477464,0.35048010548
667712,0.906984861692,0.92558598121,0.917512834072,0.922762334347,0.895646631718,0.873382469018,0.893903068701,0.917885438601,0.896651411057,0.903964575132,0.343094810843,0.272570336858,0.290004170934,0.274433257182,0.367834935586,0.466112114986,0.37255889078,0.303919715683,0.360225987434,0.349865452449
671808,0.908314077059,0.925864315033,0.918989857038,0.922095902761,0.89536443154,0.876130406062,0.894489796956,0.917149070899,0.897474022706,0.90292323033,0.338318124413,0.273219799002,0.28620073696,0.278485456109,0.369741843144,0.463019529978,0.368768448631,0.306896141171,0.357820037007,0.352251960834
675904,0.908233193556,0.926290114721,0.923898418744,0.921768681208,0.89491443634,0.871561511358,0.896497384707,0.91328420639,0.894786047935,0.904001327356,0.337651579579,0.273089888692,0.267392478387,0.279650018613,0.370218700171,0.475408409039,0.363259721796,0.319533722599,0.36656657358,0.34697248141
680000,0.907601932685,0.924108739694,0.924896025658,0.921533354123,0.894351136684,0.869319438934,0.89707505703,0.914014732838,0.896910043557,0.901113375028,0.334039913615,0.274642420808,0.264563196898,0.283997086684,0.371200354894,0.481322373947,0.359488833944,0.318670337399,0.362350804607,0.35394469897
684096,0.908315817515,0.923873885473,0.923682840665,0.921914176146,0.893971014023,0.868813705444,0.896750366688,0.915965572993,0.899424938361,0.901223671436,0.328319006165,0.273235979676,0.270194877187,0.283528113365,0.371769803762,0.48005549113,0.361258327961,0.30974012514,0.355595359206,0.350625797113
688192,0.905460786819,0.922469846408,0.923955925306,0.92193988959,0.892188167572,0.869652624925,0.898637092113,0.913059596221,0.899305494626,0.903542995453,0.341481780012,0.275255608559,0.269769335787,0.282609467705,0.377299229304,0.474177328746,0.352283547322,0.3179563423,0.362575984995,0.346453197797
692288,0.906326576074,0.919926830133,0.926936550935,0.92218687137,0.893780787786,0.871331159274,0.902419157823,0.912595887979,0.898706173897,0.904005769889,0.335547370712,0.282772815228,0.262379686038,0.275197649995,0.371721039216,0.471961480379,0.341113239527,0.318189833562,0.365700164437,0.344721982876
696384,0.905984715621,0.917443561554,0.927960920334,0.921756899357,0.89356708924,0.874997313817,0.901516048114,0.91503465573,0.899496304989,0.904430031776,0.340922348698,0.291677549481,0.257076479991,0.273733103275,0.373700638612,0.454179640611,0.343831471602,0.308925799529,0.359877750278,0.345127230883
700480,0.903069074949,0.917058936755,0.928719596068,0.925727128983,0.896347932021,0.871287647883,0.90586716334,0.914448332787,0.904747442404,0.905176977317,0.354070620735,0.291191583872,0.257119259238,0.261434775591,0.365578783552,0.462765236696,0.332221883535,0.308613737424,0.346984776855,0.33976573348
704576,0.907509024938,0.920025165876,0.931344453494,0.922479557991,0.895976169904,0.868041300774,0.907627129555,0.913954401016,0.9022102952,0.904280157884,0.343842624625,0.280152156949,0.249913637837,0.271282335122,0.362389845649,0.471561566989,0.334977930784,0.309766370058,0.351647733649,0.341890843709
708672,0.902429378033,0.919811916351,0.92975722154,0.922042036057,0.897134149075,0.868228773276,0.911045459906,0.912979288896,0.90139828523,0.905551163356,0.364699414372,0.283515805006,0.262688774864,0.2810196956,0.357657214999,0.466046996911,0.319789002339,0.31109769543,0.353659940759,0.337744160493
712768,0.899147649606,0.922210295995,0.9329966108,0.922198430697,0.896289384365,0.869694737593,0.911468410492,0.910976016521,0.903354008993,0.905362816652,0.379986878236,0.274644575516,0.255882756909,0.27947592934,0.359349110723,0.462240268787,0.319738773505,0.319549065828,0.349184953173,0.335704497496
716864,0.900459225972,0.922254296144,0.93151923418,0.923290002346,0.896341649691,0.866300630569,0.905754458904,0.908263293902,0.904627593358,0.905882012844,0.377623007695,0.274387505651,0.262619701028,0.275975797574,0.359790938099,0.469866573811,0.341073364019,0.32770519654,0.340857413411,0.332757484913
720960,0.902042643229,0.921563824018,0.931649712722,0.923279408614,0.899189770222,0.865131866932,0.905161857605,0.908408852418,0.904341888428,0.906439971924,0.368570804596,0.279076577226,0.262600660324,0.273716071248,0.347211018205,0.474682354927,0.34490207235,0.323438741763,0.340262028575,0.331068050861
725056,0.905886765321,0.922397446632,0.93378380537,0.923416852951,0.902407447497,0.864445181688,0.904618271192,0.909805428982,0.90442336003,0.905725173155,0.358724203706,0.267443653941,0.256942029794,0.272461585204,0.339177951217,0.477546707789,0.346758888165,0.317023782929,0.337090910474,0.334482602278
729152,0.904243298372,0.922366547585,0.933469136556,0.927482223511,0.904829895496,0.865129832427,0.906736783187,0.908664445082,0.904209343592,0.905376883348,0.36466579934,0.270599360267,0.255244117975,0.260449760159,0.331438085437,0.477350538969,0.338728940487,0.317659267783,0.334409911434,0.331744349003
733248,0.903656713168,0.919454256694,0.93207141161,0.924991877874,0.904101053874,0.861845076084,0.903089749813,0.910111526648,0.902037771543,0.904640932878,0.366452780366,0.276256364584,0.255839265386,0.267408919334,0.337383398414,0.487765558561,0.355910032988,0.312126512329,0.345236253738,0.334643981854
737344,0.903141991297,0.919257585208,0.929343950748,0.923137454192,0.904257039229,0.865524601936,0.903984538714,0.909925492605,0.906399873892,0.904643293222,0.372860812147,0.279420383771,0.262932276726,0.27618633608,0.334936938683,0.478170881669,0.353634523352,0.314001231392,0.331137525042,0.335829941432
741440,0.904044433435,0.918563477198,0.930915888151,0.926285743713,0.900691246986,0.868552354972,0.903887609641,0.90977568229,0.905292057991,0.905244457722,0.371696185072,0.283298406998,0.259624497096,0.262273219228,0.349977495273,0.469012484948,0.35719632407,0.314145722985,0.332618676623,0.333700356881
745536,0.90303872029,0.918782655398,0.930282394091,0.925274984042,0.900838545958,0.868468546867,0.901625029246,0.911571896076,0.905316630999,0.909997999668,0.377066434423,0.284730968873,0.258891302347,0.268380968769,0.346054267883,0.472572040558,0.362452875574,0.308699138959,0.33159537216,0.320226518313
749632,0.906838055452,0.920462342103,0.930986491839,0.925020492077,0.900131340822,0.868672462304,0.90163967212,0.911299729347,0.90975060463,0.909064582984,0.361502343416,0.28012774984,0.255826491117,0.269515083234,0.352312590679,0.47214089036,0.362491568923,0.309805607796,0.313237847884,0.324393800894
753728,0.90590069294,0.923199665546,0.930505081018,0.925768176715,0.900179179509,0.868728744984,0.89734005928,0.911767979463,0.913051644961,0.908532555898,0.363571113348,0.271755963564,0.253780288498,0.268022380273,0.347798875968,0.470191737016,0.384172935287,0.309396004677,0.3039360255,0.327476346493
757824,0.906838810444,0.922809660435,0.929647648335,0.924880202611,0.902407968044,0.868588038286,0.889888731639,0.913436861833,0.913883634408,0.905811591943,0.357932329178,0.273517801364,0.256967389584,0.269775798917,0.340780224403,0.474221368631,0.408535801371,0.304980491598,0.300857171416,0.33237148722
761920,0.909435598056,0.921003588041,0.929269619783,0.922664586703,0.90289992094,0.871422326565,0.887525979678,0.913657832146,0.912386258443,0.905291926861,0.34391079545,0.279425150156,0.257820463181,0.274034644167,0.342357606689,0.470597771804,0.414956966043,0.308502482375,0.303238812089,0.334251823028
766016,0.909896743298,0.916755954425,0.929143166542,0.926007242997,0.904200720787,0.871781432629,0.886335031192,0.910394740105,0.913174804052,0.903278354804,0.338550851742,0.303841254115,0.256922415892,0.263398870826,0.337565238277,0.465926460425,0.417482657234,0.321403526266,0.306065268318,0.341267542044
770112,0.915675004323,0.915152792136,0.928319132328,0.926522672176,0.906307677428,0.872572851181,0.88337735335,0.911965596676,0.912801500161,0.901225248973,0.317287663619,0.311272455255,0.250845563412,0.256071485082,0.332513508201,0.460106885433,0.428106918931,0.315263980627,0.306732023756,0.34743690292
774208,0.917819313208,0.915937054157,0.927119060357,0.928009462357,0.905227204164,0.871931568782,0.885302817822,0.913497877121,0.912912448247,0.90208230416,0.304939027627,0.308728504181,0.250715998809,0.250862414638,0.336934209863,0.464549479882,0.419722357392,0.30885398984,0.309118595719,0.344469227393
778304,0.9200487415,0.91571573019,0.928640051683,0.926191568375,0.904752918084,0.876539127032,0.889590299129,0.91562419335,0.91294153134,0.899530049165,0.294987155994,0.308536068598,0.244397715727,0.262113729119,0.337067277233,0.450421057145,0.401295821865,0.301663521926,0.308451957504,0.349782991409
782400,0.922032467524,0.917048331102,0.926130751769,0.922444252173,0.903760178884,0.879762494564,0.888079706828,0.91321379741,0.912745412191,0.898274366061,0.290234317382,0.30224399368,0.25354581972,0.271843938033,0.336864549915,0.439835943778,0.407229062915,0.308172887564,0.309292857846,0.351689863205
786496,0.91979389588,0.918039727211,0.923654111226,0.922913666566,0.903378065427,0.88379039367,0.889325165749,0.90981913805,0.910244544347,0.897354594866,0.29727152884,0.300972832243,0.266262983282,0.275635342797,0.338184564312,0.424692936738,0.405356565118,0.319619422158,0.314531130592,0.356633094947
790592,0.921480484804,0.915174814065,0.924217021465,0.922649840514,0.903107893467,0.882358801365,0.889392383893,0.909210069974,0.912116412322,0.896395297845,0.289171738426,0.311014987032,0.265551476677,0.27832603852,0.345548010866,0.426789794366,0.40354330639,0.321005621552,0.310262261828,0.361133958896
794688,0.922406323751,0.917365312576,0.924544382095,0.924591664473,0.906513210138,0.883155357838,0.893358512719,0.910038963954,0.913386015097,0.89838180542,0.287689617276,0.305552944541,0.268753329913,0.270848423243,0.33042507271,0.424178836743,0.38597672681,0.325242460767,0.30218325158,0.353376462062
798784,,0.91516815424,0.923939212163,0.923382631938,0.906564752261,0.882601837317,0.892150541147,0.91093313694,0.908674192429,0.898065114021,,0.314439261953,0.270327572028,0.271684835354,0.330645956596,0.426859839757,0.389049001535,0.317780004938,0.315132753054,0.352688119809
802880,,0.917208178838,0.924282010396,0.921386106809,0.908876331647,0.87769014438,0.893557945887,0.908094592889,0.910731903712,0.899462695916,,0.310697107514,0.268161546191,0.277676935991,0.31847794652,0.444172803561,0.381828212738,0.329929297169,0.311903131008,0.350099879503
806976,,0.917878723145,0.92632569472,0.91929208835,0.908602023125,0.877451010545,0.893868307273,0.906601905823,0.91195807457,0.899813735485,,0.303117815653,0.263467164834,0.283144885302,0.322598071893,0.445083338022,0.382019843658,0.337193250656,0.312430171172,0.346484271685
811072,,0.91599009037,0.924389489492,0.915879774094,0.908657522996,0.879497615496,0.892466855049,0.907593643665,0.907853917281,0.900311056773,,0.312087505062,0.270523414016,0.294432884455,0.317614269257,0.438830880324,0.388085883856,0.333344141642,0.323852273822,0.342867288987
815168,,0.909579098225,0.921883400281,0.915674519539,0.909410508474,0.877391445637,0.895012183984,0.905737419923,0.90848193566,0.900764981906,,0.336454074581,0.277016145984,0.294075809916,0.314799400171,0.447538183133,0.375254148245,0.336523997784,0.320810545484,0.339455664158
819264,,,,,0.909006635348,0.875928946336,0.903239969412,0.901431874434,0.909113125006,0.902223714193,,,,,0.31701387167,0.448663487037,0.350624742111,0.352682899435,0.321702548862,0.335460217794
823360,,,,,0.904154368242,0.8763534983,0.905316416423,0.903041450183,0.910589158535,0.902096951008,,,,,0.330617713928,0.447443232934,0.345501460632,0.345850087206,0.318292423089,0.333577839533
827456,,,,,0.901238747438,0.876651140054,0.90599821806,0.907820657889,0.914849754175,0.903783547878,,,,,0.342756491899,0.447475262483,0.339259246985,0.32613368233,0.304277020693,0.326235749324
831552,,,,,0.89996201992,0.874076668421,0.9079408288,0.905454560121,0.916682557265,0.905446652571,,,,,0.34874004523,0.458087269465,0.331527978182,0.332614077131,0.297776414951,0.320252844691
